order_id,seller_id,buyer_id,kodepos,subtotal,discount,total,created_at,paid_at,delivery_at
40356,55,16063,74501,316000,0,316000,2020-02-23,2020-03-01,
40536,30,11733,30766,278000,14000,264000,2020-05-13,2020-05-14,
40691,15,16313,53891,54000,0,54000,2019-05-11,2019-05-12,
40746,6,15850,52223,3959000,0,3959000,2020-03-12,2020-03-26,
40827,20,17691,62458,465000,0,465000,2019-05-20,2019-05-30,
40845,16,9010,6062,40000,0,40000,2019-09-30,2019-10-11,
40937,63,2557,81457,1074000,0,1074000,2020-03-28,2020-04-11,
40944,6,7020,40063,117000,0,117000,2020-01-07,2020-01-21,
41354,7,15898,77781,231000,0,231000,2020-03-15,2020-03-22,
41425,43,16710,66227,264000,0,264000,2019-07-19,2019-07-31,
41701,36,8664,86917,3362000,0,3362000,2020-03-05,2020-03-11,
41828,30,4409,59320,1120000,0,1120000,2020-01-18,2020-01-20,
41929,14,11835,96306,3465000,0,3465000,2019-06-04,2019-06-11,
42002,40,17095,65203,6040000,0,6040000,2019-12-14,2019-12-24,
42290,63,1114,32545,864000,0,864000,2020-02-19,2020-02-29,
42314,7,1863,22951,485000,0,485000,2020-05-30,2020-06-11,
42480,61,3055,56805,627000,0,627000,2019-05-23,2019-06-06,
42529,9,12150,29895,3947000,0,3947000,2019-10-30,2019-11-04,
42764,48,5937,68212,6534000,0,6534000,2019-11-29,2019-11-30,
42911,5,11644,74560,4012000,0,4012000,2019-03-20,2019-03-28,
43149,31,10173,97492,1064000,0,1064000,2020-02-14,2020-02-17,
43206,9,3665,40101,1516000,0,1516000,2020-05-20,2020-05-22,
43288,23,6202,39106,992000,0,992000,2020-01-19,2020-01-20,
43353,49,6479,50559,2988000,0,2988000,2019-12-16,2019-12-19,
43437,31,10946,11153,380000,0,380000,2019-11-03,2019-11-09,
43661,20,9597,27732,3192000,0,3192000,2019-12-02,2019-12-08,
43759,22,13552,78226,768000,0,768000,2019-06-20,2019-06-28,
43799,38,4905,67792,456000,0,456000,2019-08-25,2019-09-02,
43817,50,8503,9337,3960000,0,3960000,2020-03-09,2020-03-16,
43824,27,5833,50420,35000,0,35000,2020-03-27,2020-03-29,
43855,39,10905,72541,1472000,0,1472000,2019-08-22,2019-09-04,
44183,61,5402,82853,2584000,0,2584000,2020-03-04,2020-03-15,
44235,69,13441,54711,3960000,0,3960000,2020-03-26,2020-03-29,
44261,35,7807,41491,1678000,0,1678000,2020-03-18,2020-03-25,
44518,59,16894,19648,997000,20000,977000,2020-05-25,2020-05-28,
44612,13,11567,9473,306000,0,306000,2019-07-14,2019-07-15,
44700,7,4908,71981,536000,0,536000,2020-01-04,2020-01-13,
44743,50,14680,92581,875000,0,875000,2019-09-24,2019-10-06,
45101,7,14061,11535,24000,0,24000,2019-06-15,2019-06-28,
45126,19,13535,67619,506000,0,506000,2020-05-03,2020-05-16,
45269,16,9880,58508,3502000,0,3502000,2019-11-11,2019-11-19,
45294,60,9414,23831,380000,0,380000,2020-03-23,2020-03-24,
45301,43,7145,55982,990000,10500,979500,2019-12-05,2019-12-15,
45428,1,8019,76815,2877000,0,2877000,2019-09-30,2019-10-11,
45470,7,16299,29491,616000,0,616000,2020-02-06,2020-02-14,
45642,37,7022,67629,10200000,0,10200000,2020-03-26,2020-03-27,
45692,53,1226,90655,3696000,0,3696000,2020-05-23,2020-06-03,
45895,39,14476,44415,140000,0,140000,2019-10-15,2019-10-22,
45981,45,2236,47864,2133000,0,2133000,2020-04-22,2020-05-06,
46006,57,10785,26684,242000,0,242000,2019-11-15,2019-11-17,
46090,10,13684,99713,738000,0,738000,2019-08-31,2019-09-13,
46117,59,12701,18749,392000,0,392000,2020-03-27,2020-04-09,
46403,18,2987,8624,1196000,0,1196000,2019-12-20,2019-12-21,
46613,32,7991,63128,9372000,0,9372000,2019-11-24,2019-12-01,
46639,10,7658,99608,1289000,0,1289000,2019-12-11,2019-12-22,
46848,55,11555,27389,9462000,0,9462000,2019-12-05,2019-12-12,
46999,47,17256,24132,846000,0,846000,2019-08-05,2019-08-10,
47116,16,318,93822,2896000,0,2896000,2020-05-16,2020-05-17,
47137,63,17623,96709,7311000,0,7311000,2020-05-01,2020-05-06,
47211,18,5272,70870,1216000,0,1216000,2019-12-22,2019-12-29,
47475,55,8506,29527,1666000,0,1666000,2019-12-09,2019-12-22,
47544,25,14671,48522,2331000,0,2331000,2020-02-01,2020-02-05,
47576,33,5225,32147,4558000,0,4558000,2020-03-06,2020-03-10,
47654,51,11663,94068,1318000,0,1318000,2019-11-26,2019-12-01,
48023,48,14484,48216,9175000,0,9175000,2020-05-09,2020-05-20,
48145,57,6824,94665,1242000,0,1242000,2020-04-29,2020-05-05,
48157,31,7690,61282,8317000,0,8317000,2019-10-28,2019-11-08,
48273,14,13820,3417,240000,48000,192000,2019-06-19,2019-06-30,
48282,11,11891,2152,300000,0,300000,2019-10-23,2019-11-06,
48536,24,17343,596,3066000,0,3066000,2020-04-26,2020-05-04,
48548,12,16854,53878,9787000,0,9787000,2019-12-31,2020-01-07,
48583,5,11605,56717,4003000,0,4003000,2020-05-08,2020-05-11,
48609,1,2786,75405,2756000,0,2756000,2020-04-17,2020-04-25,
48611,36,9915,27200,456000,0,456000,2020-04-01,2020-04-02,
48667,61,248,17451,1401000,0,1401000,2019-12-02,2019-12-14,
48822,28,5052,11705,1850000,0,1850000,2019-12-07,2019-12-15,
48860,54,2511,98848,5317000,0,5317000,2020-05-21,2020-06-02,
48965,51,2984,19287,2325000,0,2325000,2020-02-05,2020-02-15,
49004,23,15214,36685,6270000,0,6270000,2020-03-10,2020-03-23,
49057,49,14635,12545,784000,0,784000,2019-08-19,2019-09-01,
49215,18,17520,87680,1835000,0,1835000,2019-10-30,2019-11-03,
49248,23,1718,74123,96000,0,96000,2019-08-31,2019-09-13,
49318,9,9885,72813,1560000,0,1560000,2019-09-06,2019-09-19,
49322,28,14664,82853,780000,0,780000,2019-12-16,2019-12-18,
49445,41,7831,69357,997000,0,997000,2019-12-15,2019-12-28,
49719,65,9836,10154,10168000,0,10168000,2020-04-19,2020-04-24,
49743,40,5933,5572,187000,0,187000,2019-05-10,2019-05-13,
49806,35,5560,48929,1062000,0,1062000,2020-02-06,2020-02-20,
49997,50,13665,18948,154000,0,154000,2020-05-29,2020-06-09,
50213,61,16214,6623,718000,0,718000,2019-07-23,2019-08-04,
50534,35,5544,17423,540000,0,540000,2019-09-17,2019-09-24,
50690,13,17328,72419,982000,48000,934000,2020-04-16,2020-04-21,
50835,6,8903,72790,240000,0,240000,2019-10-06,2019-10-14,
50914,1,16086,22300,486000,0,486000,2020-05-13,2020-05-24,
50965,58,6377,28113,3106000,0,3106000,2020-02-26,2020-03-05,
51004,40,278,10548,6744000,272250,6471750,2020-01-27,2020-02-10,
51075,13,3094,19493,5892000,0,5892000,2020-05-19,2020-06-02,
51120,63,7910,17942,148000,21600,126400,2019-12-26,2020-01-01,
51256,14,17046,83785,1548000,0,1548000,2019-11-21,2019-12-03,
51357,21,3213,24846,1027000,0,1027000,2020-05-27,2020-06-01,
51399,57,819,54566,1960000,0,1960000,2019-06-03,2019-06-15,
51912,3,2503,40205,105000,0,105000,2020-01-22,2020-01-24,
51987,59,9470,13311,4647000,0,4647000,2020-05-23,2020-06-06,
52113,54,5557,93925,952000,0,952000,2020-01-11,2020-01-17,
52188,35,17139,85935,3620000,0,3620000,2020-03-18,2020-03-24,
52542,45,4699,11937,126000,0,126000,2019-10-04,2019-10-10,
52599,11,13643,69705,8000,0,8000,2019-06-13,2019-06-27,
52790,25,9825,50539,3211000,0,3211000,2020-05-25,2020-06-04,
52793,69,2204,52081,1044000,0,1044000,2020-01-26,2020-02-08,
52856,9,13071,50656,351000,0,351000,2020-01-21,2020-01-29,
52896,46,1961,418,4365000,0,4365000,2020-04-18,2020-04-19,
52996,8,3526,33901,918000,0,918000,2020-04-01,2020-04-15,
53124,8,2976,3856,560000,0,560000,2019-07-31,2019-08-08,
53165,63,15177,14636,104000,0,104000,2019-11-02,2019-11-12,
53184,36,1452,66824,8890000,0,8890000,2019-10-05,2019-10-18,
53328,10,9396,1494,218000,9800,208200,2020-04-13,2020-04-25,
53392,63,2122,653,2434000,0,2434000,2020-03-14,2020-03-27,
53580,29,15205,76298,120000,0,120000,2019-12-13,2019-12-22,
53730,38,6606,48399,1092000,218400,873600,2019-11-18,2019-11-21,
53733,45,7689,34978,1188000,0,1188000,2019-12-16,2019-12-23,
53967,7,11924,21799,575000,0,575000,2020-03-03,2020-03-16,
53971,21,15151,63510,508000,0,508000,2020-01-10,2020-01-15,
54017,40,8327,63900,1560000,0,1560000,2019-05-31,2019-06-08,
54065,63,16833,48820,2160000,0,2160000,2019-12-27,2020-01-03,
54086,10,6697,9290,896000,0,896000,2020-03-04,2020-03-15,
54095,31,12432,8245,108000,0,108000,2019-10-07,2019-10-19,
54107,65,7776,5059,704000,0,704000,2019-06-19,2019-06-24,
54280,2,16770,53334,1351000,0,1351000,2020-05-06,2020-05-12,
54716,22,6078,44574,46000,0,46000,2019-07-15,2019-07-21,
55012,10,1637,95693,2393000,0,2393000,2019-10-18,2019-11-01,
55050,51,2455,57715,364000,0,364000,2019-06-11,2019-06-19,
55059,5,12355,70940,2976000,0,2976000,2020-03-05,2020-03-11,
55164,25,17128,3856,1412000,18000,1394000,2019-11-27,2019-11-30,
55779,46,3671,56774,2135000,84000,2051000,2020-05-07,2020-05-17,
55854,8,15124,17216,306000,0,306000,2020-04-03,2020-04-13,
55975,51,15059,44004,1955000,0,1955000,2019-12-20,2020-01-01,
56165,13,11771,4013,186000,0,186000,2020-01-01,2020-01-05,
56177,52,5020,93363,1229000,183750,1045250,2019-11-12,2019-11-22,
56468,69,16260,2241,3524000,0,3524000,2020-02-21,2020-03-06,
56550,19,11292,65269,3927000,0,3927000,2020-05-03,2020-05-07,
56579,37,10486,35017,228000,0,228000,2019-06-17,2019-06-24,
56727,28,10972,40626,3260000,0,3260000,2020-05-21,2020-06-02,
56854,30,11092,65715,224000,0,224000,2019-11-23,2019-11-26,
56994,4,16648,55681,400000,0,400000,2019-07-22,2019-07-24,
57231,45,8060,70023,1575000,0,1575000,2019-05-18,2019-06-01,
57300,24,2497,66121,1624000,0,1624000,2020-01-05,2020-01-18,
57315,2,2824,25728,6026000,0,6026000,2020-02-14,2020-02-28,
57363,2,7882,19547,1350000,0,1350000,2019-05-11,2019-05-13,
57727,1,7356,42406,40000,0,40000,2019-09-12,2019-09-17,
57925,44,10550,26517,112000,0,112000,2019-06-08,2019-06-10,
57927,27,9078,71171,1223000,0,1223000,2020-05-23,2020-06-04,
57990,1,8994,92910,85000,0,85000,2019-11-27,2019-11-28,
58146,34,14999,81865,208000,0,208000,2020-02-09,2020-02-19,
58175,30,9919,86481,184000,0,184000,2019-06-03,2019-06-13,
58208,46,15274,53842,1064000,212800,851200,2019-12-17,2019-12-21,
58472,14,8982,88245,187000,0,187000,2019-12-31,2020-01-06,
58505,18,4456,71121,3375000,0,3375000,2019-03-31,2019-04-03,
58625,31,5871,57783,730000,0,730000,2020-05-08,2020-05-09,
58714,2,9149,97643,3301000,0,3301000,2019-10-16,2019-10-25,
58810,59,6978,86428,6978000,0,6978000,2020-01-17,2020-01-25,
58890,46,2348,51904,6938000,0,6938000,2020-04-07,2020-04-19,
58911,3,16720,20449,6755000,193200,6561800,2020-03-20,2020-03-28,
58957,66,17290,73742,1054000,0,1054000,2019-05-28,2019-06-03,
59469,47,12301,69729,1605000,0,1605000,2020-04-10,2020-04-22,
59679,16,14018,81894,1383000,0,1383000,2020-02-24,2020-03-05,
59766,32,6940,29283,887000,0,887000,2020-02-24,2020-03-01,
59904,59,16052,22733,115000,0,115000,2019-09-18,2019-09-22,
59907,45,3156,49077,35000,0,35000,2020-05-22,2020-05-30,
59945,62,7066,60087,102000,0,102000,2019-12-02,2019-12-08,
60099,66,12685,80969,175000,0,175000,2020-01-07,2020-01-14,
60258,56,3062,61574,1377000,0,1377000,2019-12-12,2019-12-20,
60286,65,5858,30519,714000,0,714000,2020-03-30,2020-04-05,
60295,32,3570,16753,180000,0,180000,2019-06-10,2019-06-15,
60359,31,12489,6785,132000,0,132000,2020-03-04,2020-03-11,
60370,1,5723,74113,2488000,0,2488000,2020-03-01,2020-03-03,
60610,52,3362,34230,507000,0,507000,2020-02-16,2020-02-22,
60826,49,5254,23905,10000,0,10000,2020-01-21,2020-01-25,
61289,8,5876,7571,902000,0,902000,2019-09-29,2019-09-30,
61315,40,14409,45711,1014000,0,1014000,2019-10-21,2019-10-30,
61382,32,5282,22224,1504000,0,1504000,2019-12-28,2020-01-03,
61432,55,9498,7920,3666000,0,3666000,2019-12-31,2020-01-08,
61447,47,8468,49885,1360000,0,1360000,2019-07-16,2019-07-23,
61511,53,16331,87265,3200000,216000,2984000,2020-04-09,2020-04-10,
61631,39,13031,97911,924000,138600,785400,2020-04-29,2020-05-08,
61923,20,16953,78976,7104000,0,7104000,2020-04-13,2020-04-23,
62086,20,13699,71970,973000,0,973000,2020-01-19,2020-01-31,
62273,26,14416,89712,4096000,0,4096000,2020-03-11,2020-03-21,
62438,33,1056,32419,6566000,6000,6560000,2020-02-01,2020-02-09,
62451,55,12280,91286,4419000,0,4419000,2019-12-01,2019-12-13,
62790,20,13478,55851,588000,0,588000,2019-12-18,2019-12-24,
62808,5,970,47832,696000,0,696000,2020-05-21,2020-05-24,
62869,30,15009,74559,129000,0,129000,2020-05-14,2020-05-18,
62906,11,7926,56942,3572000,0,3572000,2020-03-29,2020-04-10,
63226,56,801,50694,3230000,0,3230000,2019-12-08,2019-12-16,
63232,56,4558,40299,1396000,86400,1309600,2020-04-14,2020-04-23,
63262,17,12142,38524,52000,0,52000,2019-08-19,2019-09-01,
63397,30,4522,96418,1696000,0,1696000,2020-05-29,2020-06-02,
63480,69,2786,92567,300000,0,300000,2019-07-28,2019-08-03,
63593,69,8510,20768,1472000,0,1472000,2019-12-07,2019-12-20,
63717,67,15572,61749,42000,0,42000,2019-04-16,2019-04-28,
63947,24,4868,34753,7017000,0,7017000,2020-02-25,2020-03-08,
64105,5,3731,81241,4000000,0,4000000,2019-11-13,2019-11-19,
64173,35,15205,13286,234000,0,234000,2019-01-21,2019-01-27,
64417,51,16112,58042,1879000,0,1879000,2019-10-22,2019-10-28,
64695,48,16243,41605,4230000,0,4230000,2020-04-25,2020-05-02,
64747,69,2771,531,9000,0,9000,2019-11-08,2019-11-18,
64830,68,4597,99388,75000,7500,67500,2019-09-19,2019-10-02,
65090,35,5040,60886,3100000,34000,3066000,2019-11-25,2019-11-26,
65110,22,3253,49388,4350000,22800,4327200,2020-05-12,2020-05-15,
65119,26,10360,51206,106000,0,106000,2020-03-25,2020-04-04,
65139,2,15091,25398,320000,0,320000,2019-12-31,2020-01-08,
65155,65,13952,22424,1280000,0,1280000,2019-12-07,2019-12-21,
65158,58,8522,70919,400000,0,400000,2019-06-10,2019-06-13,
65485,23,6383,38140,896000,0,896000,2020-01-05,2020-01-18,
65840,3,275,50035,9201000,0,9201000,2019-11-17,2019-11-21,
65884,61,9837,71971,480000,0,480000,2019-11-03,2019-11-13,
66111,10,5760,48443,192000,0,192000,2020-04-15,2020-04-16,
66150,30,6542,6870,3000000,0,3000000,2020-01-12,2020-01-19,
66245,31,1282,50223,1478000,0,1478000,2019-08-31,2019-09-04,
66402,17,7495,26377,4549000,10200,4538800,2020-05-25,2020-06-02,
66490,17,11593,22125,2596000,96000,2500000,2020-04-09,2020-04-22,
66629,39,7973,55851,230000,0,230000,2020-03-07,2020-03-11,
66706,36,14789,1575,1593000,0,1593000,2019-09-14,2019-09-22,
67086,40,8762,31672,12088000,0,12088000,2019-09-25,2019-10-09,
67152,32,1524,66262,1642000,222000,1420000,2020-04-01,2020-04-09,
67305,66,8960,34607,1216000,0,1216000,2020-05-31,2020-06-03,
67394,29,3999,7536,192000,0,192000,2019-11-24,2019-11-27,
67455,22,11762,89207,160000,0,160000,2020-02-16,2020-02-21,
67479,42,10413,59392,300000,0,300000,2020-03-04,2020-03-07,
67504,36,17124,18150,768000,0,768000,2019-10-06,2019-10-13,
67530,54,10633,10019,140000,0,140000,2019-12-23,2019-12-30,
67612,59,17286,44720,260000,0,260000,2019-12-17,2019-12-20,
67615,62,11235,34098,601000,0,601000,2019-10-23,2019-11-02,
67704,65,15688,76238,1719000,0,1719000,2020-02-28,2020-03-10,
67710,57,6971,15845,60000,0,60000,2019-09-11,2019-09-20,
67829,35,15224,19394,1223000,0,1223000,2020-04-07,2020-04-19,
68053,35,5097,63000,930000,0,930000,2020-02-25,2020-02-28,
68309,17,13532,95800,455000,0,455000,2020-03-27,2020-04-09,
68411,9,6890,31226,5314000,0,5314000,2020-05-27,2020-06-05,
68439,21,12290,21031,2860000,0,2860000,2020-05-25,2020-05-29,
68722,3,8717,35266,1376000,0,1376000,2019-08-10,2019-08-15,
68876,61,13951,52406,105000,0,105000,2019-12-07,2019-12-21,
68928,38,16293,89930,1800000,0,1800000,2019-09-14,2019-09-18,
68988,53,7023,59536,3810000,530550,3279450,2020-04-09,2020-04-10,
68990,3,17057,52403,3250000,0,3250000,2019-07-25,2019-08-05,
68995,14,907,3488,1288000,0,1288000,2019-09-18,2019-09-25,
69033,38,4595,25316,156000,0,156000,2019-12-08,2019-12-11,
69049,41,5421,2598,4652000,0,4652000,2019-08-25,2019-08-26,
69127,14,5038,2237,1243000,0,1243000,2020-01-28,2020-02-10,
69139,15,1213,20182,1780000,0,1780000,2020-04-30,2020-05-08,
69290,65,13836,55828,736000,0,736000,2019-10-14,2019-10-25,
69444,42,7493,3475,806000,0,806000,2020-02-25,2020-02-28,
69473,40,6329,92484,360000,0,360000,2020-02-19,2020-02-20,
69583,35,3658,40952,2034000,0,2034000,2019-11-17,2019-12-01,
69599,59,719,30412,1528000,164800,1363200,2019-09-17,2019-09-20,
69625,52,6594,53883,276000,0,276000,2019-07-08,2019-07-20,
69867,21,9027,91994,1158000,0,1158000,2020-04-16,2020-04-21,
70087,21,6592,47119,6096000,0,6096000,2020-05-07,2020-05-08,
70335,49,684,83596,464000,0,464000,2020-05-29,2020-05-31,
70350,10,16246,83666,901000,0,901000,2020-03-31,2020-04-01,
70538,3,796,93247,351000,0,351000,2019-07-07,2019-07-15,
70690,27,16963,17162,2192000,0,2192000,2020-01-19,2020-01-31,
70700,42,187,93828,1699000,0,1699000,2020-04-28,2020-05-04,
70720,27,15099,2237,2160000,0,2160000,2020-04-25,2020-04-30,
71153,52,17539,46446,892000,0,892000,2020-04-16,2020-04-30,
71234,60,9187,24820,689000,0,689000,2020-05-29,2020-06-04,
71320,15,7229,89834,1257000,0,1257000,2020-01-17,2020-01-25,
71351,40,17131,42620,3022000,0,3022000,2019-11-24,2019-12-05,
71663,23,9611,40302,2356000,0,2356000,2019-10-21,2019-10-27,
71669,5,7995,33318,1612000,0,1612000,2019-10-17,2019-10-24,
71707,33,13613,66932,3630000,0,3630000,2020-02-16,2020-02-17,
71922,52,9875,55383,119000,0,119000,2019-11-19,2019-11-29,
72566,19,1598,35576,990000,0,990000,2020-05-07,2020-05-12,
72759,23,5111,48804,744000,0,744000,2019-09-15,2019-09-24,
72790,21,12585,11549,1024000,0,1024000,2020-02-09,2020-02-14,
72809,64,16249,42784,325000,0,325000,2019-05-30,2019-06-01,
72971,54,3818,47714,4927000,0,4927000,2020-05-28,2020-05-29,
73052,14,11454,32105,5534000,0,5534000,2019-12-11,2019-12-14,
73367,17,4886,5988,4560000,0,4560000,2019-04-11,2019-04-19,
73440,60,16544,45334,2450000,0,2450000,2019-12-11,2019-12-14,
73446,65,7293,28709,390000,0,390000,2020-03-26,2020-04-07,
73476,54,16151,81588,1008000,0,1008000,2019-08-10,2019-08-19,
73531,69,2579,7571,150000,0,150000,2020-01-01,2020-01-08,
73568,37,78,66310,9600000,0,9600000,2019-06-01,2019-06-03,
73634,39,8568,34920,13134000,0,13134000,2019-11-13,2019-11-22,
74215,4,3695,29129,1584000,316800,1267200,2019-11-22,2019-12-02,
74364,49,14262,53427,450000,0,450000,2020-05-10,2020-05-12,
74393,18,16361,81673,384000,0,384000,2019-12-28,2020-01-11,
74438,26,10918,79541,342000,68400,273600,2019-11-10,2019-11-19,
74568,8,4908,34340,28000,0,28000,2020-01-05,2020-01-10,
74580,38,16282,94881,2121000,0,2121000,2019-11-30,2019-12-01,
75008,32,7590,78013,4669000,0,4669000,2020-01-11,2020-01-17,
75073,64,14685,13503,1690000,0,1690000,2020-05-25,2020-06-03,
75116,39,3814,40009,5606000,0,5606000,2020-03-01,2020-03-02,
75139,15,11881,81762,3406000,0,3406000,2019-11-12,2019-11-17,
75398,35,13586,90155,5740000,0,5740000,2019-07-04,2019-07-17,
75537,13,14656,58165,549000,0,549000,2020-04-10,2020-04-15,
75673,3,13775,27984,1204000,0,1204000,2020-04-22,2020-05-05,
75703,6,9693,32807,1092000,0,1092000,2020-03-16,2020-03-18,
75930,49,5156,40814,296000,0,296000,2020-02-29,2020-03-01,
75946,8,6245,309,300000,0,300000,2019-08-30,2019-09-10,
76007,49,5372,71215,5624000,0,5624000,2019-09-23,2019-09-30,
76244,60,17750,14223,270000,0,270000,2019-10-10,2019-10-24,
76288,58,7996,71171,2725000,0,2725000,2020-01-02,2020-01-09,
76330,35,8715,58110,1286000,0,1286000,2020-02-24,2020-03-02,
76351,8,17089,97473,668000,0,668000,2019-12-12,2019-12-20,
76425,60,11979,42328,1338000,0,1338000,2020-01-19,2020-01-22,
76506,65,7266,23297,1976000,0,1976000,2020-04-23,2020-04-30,
76711,7,6327,93665,2889000,0,2889000,2020-04-19,2020-04-20,
76841,45,324,14840,562000,0,562000,2019-12-25,2020-01-06,
76958,59,4429,88130,3692000,0,3692000,2019-12-26,2019-12-31,
77067,17,5870,57728,5180000,0,5180000,2019-11-13,2019-11-24,
77152,51,7837,99850,2442000,0,2442000,2020-03-24,2020-03-29,
77221,2,2918,7412,896000,0,896000,2020-04-04,2020-04-16,
77232,64,1233,7209,2982000,562400,2419600,2020-05-18,2020-05-23,
77267,61,13465,98861,48000,0,48000,2019-10-19,2019-10-27,
77421,34,3545,58432,13792000,0,13792000,2020-04-19,2020-04-21,
77468,53,6932,7072,84000,0,84000,2019-05-20,2019-05-25,
77760,28,4591,67467,1578000,0,1578000,2020-05-05,2020-05-13,
77787,66,16803,91835,186000,0,186000,2019-10-08,2019-10-11,
77808,12,4735,85252,3300000,0,3300000,2019-08-14,2019-08-26,
77816,38,14194,82266,3470000,0,3470000,2020-03-19,2020-03-30,
77985,39,13812,30897,1218000,0,1218000,2019-06-09,2019-06-10,
78013,18,14751,30578,6712000,0,6712000,2019-08-01,2019-08-10,
78032,58,4888,87603,4722000,0,4722000,2020-05-02,2020-05-03,
78087,33,2435,42427,15000,0,15000,2019-08-28,2019-09-09,
78138,67,9184,68473,1612000,0,1612000,2019-11-19,2019-11-20,
78469,34,11762,64012,4448000,0,4448000,2019-12-28,2020-01-06,
78851,38,13965,67228,508000,0,508000,2019-11-15,2019-11-27,
78909,60,1254,41537,737000,0,737000,2019-12-29,2020-01-08,
78926,11,8046,28850,2064000,0,2064000,2019-10-14,2019-10-22,
78973,10,8844,4160,2845000,0,2845000,2020-05-01,2020-05-07,
79046,33,236,82199,2980000,52000,2928000,2019-12-05,2019-12-17,
79051,23,3717,7358,208000,0,208000,2020-05-09,2020-05-15,
79067,58,10569,16670,2037000,0,2037000,2020-02-13,2020-02-25,
79187,9,5934,6199,2923000,0,2923000,2019-12-12,2019-12-16,
